 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
6044,127,660,61.511,109.898,0,49.927,3.974,19.986,114.458,712.084,0.100
6045,127,661,61.349,106.669,0,49.783,3.988,20.033,114.118,703.713,0.101
6046,127,662,61.929,104.218,0,49.580,4.000,20.242,116.474,726.533,0.187
6047,127,663,60.961,100.183,0,49.402,3.995,20.211,116.511,729.625,0.103
6048,127,664,60.816,96.916,0,49.550,4.000,20.334,118.121,747.283,0.111
6049,127,665,61.969,93.598,0,49.429,4.118,20.704,117.209,718.312,0.105
6050,127,666,60.377,90.449,0,49.634,3.977,19.969,113.754,701.455,0.149
6051,127,667,60.041,87.256,0,49.415,3.997,20.139,115.224,714.714,0.112
6052,127,668,59.945,83.933,0,49.551,4.026,20.578,120.037,761.997,0.100
6053,127,669,60.569,81.510,0,49.518,3.995,20.059,114.468,708.740,0.175
6054,127,670,59.516,77.490,0,49.541,3.993,19.955,113.302,698.157,0.104
6055,127,671,60.662,74.137,0,49.581,4.072,20.610,118.161,734.969,0.107
6056,127,672,59.843,71.814,0,49.558,3.989,20.098,115.269,717.960,0.265
6057,127,673,59.547,68.569,0,49.410,3.992,20.024,114.178,706.533,0.159
6058,127,674,58.285,64.619,0,49.290,3.995,20.109,114.757,708.885,0.111
6059,127,675,57.830,61.354,0,49.495,3.985,20.019,114.217,706.102,0.120
6060,127,676,57.534,58.104,0,49.581,3.962,19.965,114.809,717.693,0.136
6061,127,677,58.562,54.736,0,49.772,4.061,20.516,117.526,730.900,0.105
6062,127,678,56.820,51.684,0,49.434,3.997,20.126,115.226,715.725,0.134
6063,127,679,57.457,49.174,0,49.622,3.993,20.056,114.790,714.611,0.355
6064,127,680,56.775,45.087,0,49.464,3.994,20.176,116.362,730.637,0.369
6065,127,681,56.584,41.883,0,49.788,3.970,19.964,114.352,711.581,0.114
6066,127,682,57.913,38.581,0,49.613,4.115,20.725,117.592,722.249,0.100
6067,127,683,57.256,36.197,0,49.652,4.008,20.110,114.955,715.404,0.117
6068,127,684,57.782,32.085,0,49.493,4.089,20.755,119.360,745.291,0.101
6069,127,685,56.277,28.905,0,49.749,3.986,20.284,118.155,749.992,0.164
6070,127,686,56.923,26.448,0,49.534,4.002,20.232,116.209,723.073,0.246
6071,127,687,56.951,23.189,0,49.546,4.060,20.413,116.698,726.848,0.139
6072,127,688,56.327,19.075,0,49.560,4.018,20.239,116.321,729.328,0.295
6073,127,689,57.941,15.878,0,49.472,4.119,20.720,117.636,724.919,0.100
6074,127,690,56.955,12.512,0,49.668,4.069,20.287,114.273,698.378,0.242
6075,128,532,230.764,128.905,0,45.613,3.868,19.168,109.648,689.705,0.100
6076,128,533,230.101,131.801,0,47.975,3.901,19.280,108.576,664.203,0.100
6077,128,534,229.688,134.773,0,49.544,3.979,19.997,114.064,704.746,0.141
6078,128,535,227.883,137.779,0,49.274,4.031,20.528,118.917,747.472,0.102
6079,128,536,228.672,141.164,0,49.609,4.008,20.064,114.238,707.350,0.193
6080,128,537,227.928,144.388,0,49.609,4.039,20.155,113.964,700.004,0.281
6081,128,538,227.395,147.568,0,49.887,3.982,20.039,114.541,709.302,0.137
6082,128,539,225.744,150.611,0,49.616,4.025,20.375,117.080,729.118,0.207
6083,128,540,226.670,153.950,0,49.682,4.010,20.096,114.822,715.178,0.131
6084,128,541,224.917,153.628,0,49.752,4.075,20.814,120.774,761.378,0.100
6085,128,542,224.143,154.356,0,48.181,3.994,19.650,109.116,656.293,0.180
6086,128,543,225.287,155.592,0,49.427,3.988,19.991,113.896,704.044,0.149
6087,128,544,223.786,156.229,0,49.294,4.036,20.526,118.798,746.583,0.160
6088,128,545,225.012,155.700,0,49.047,4.029,20.518,119.098,751.373,0.100
6089,128,546,224.548,155.436,0,49.375,3.981,19.867,112.734,694.802,0.184
6090,128,547,225.223,156.001,0,48.428,3.932,19.557,111.328,691.528,0.122
6091,128,548,224.826,155.039,0,49.679,3.992,20.226,116.849,733.474,0.104
6092,128,549,226.800,155.238,0,48.542,3.944,19.575,110.155,671.096,0.100
6093,128,550,225.399,156.689,0,49.651,3.986,20.040,114.308,705.837,0.102
6094,128,551,224.423,155.311,0,49.304,3.954,19.764,112.301,691.896,0.147
6095,128,552,224.587,155.751,0,49.425,4.020,20.284,116.230,722.659,0.124
6096,128,553,225.206,159.150,0,49.482,4.002,20.182,115.795,721.180,0.101
6097,128,554,223.051,162.016,0,49.081,4.061,20.895,122.829,786.533,0.100
6098,128,555,223.677,165.530,0,49.588,3.990,20.062,114.400,706.324,0.183
6099,128,556,221.917,168.501,0,49.457,4.033,20.539,118.872,745.798,0.100
6100,128,557,222.852,171.866,0,49.620,4.019,20.028,113.459,699.906,0.111
6101,128,558,222.756,175.031,0,49.552,4.021,20.166,115.157,716.414,0.195
6102,128,559,222.660,178.301,0,49.732,4.009,20.015,113.437,698.227,0.222
6103,128,560,221.839,180.679,0,49.694,4.014,20.079,114.198,706.321,0.182
6104,128,561,222.565,184.743,0,49.675,3.991,19.933,113.276,700.042,0.161
6105,128,562,222.369,188.046,0,49.678,3.986,20.265,117.764,744.896,0.175
6106,128,563,222.210,184.825,0,49.650,4.040,20.557,119.005,748.213,0.129
6107,128,564,221.105,181.494,0,49.838,4.044,20.174,113.908,697.997,0.139
6108,128,565,221.988,179.168,0,49.626,4.050,20.355,116.397,725.433,0.100
6109,128,566,221.593,175.000,0,49.702,3.981,20.192,116.960,736.852,0.256
6110,128,567,221.888,171.763,0,49.865,4.002,20.203,115.961,722.246,0.101
6111,128,568,222.944,169.426,0,49.710,4.050,20.247,114.701,705.949,0.210
6112,128,569,222.461,165.316,0,49.672,3.975,19.996,114.255,707.255,0.121
6113,128,570,222.545,162.096,0,49.717,3.980,20.133,116.118,727.570,0.169
6114,128,571,224.073,158.902,0,49.639,4.046,20.708,120.878,767.276,0.102
6115,128,572,223.563,156.482,0,49.686,3.996,20.045,114.235,706.126,0.166
6116,128,573,223.811,153.233,0,49.533,3.991,20.130,115.616,721.067,0.096
6117,128,574,223.625,149.053,0,49.985,3.988,20.205,116.696,732.179,0.091
6118,128,575,224.716,146.785,0,49.543,4.009,20.260,116.424,726.033,0.119
6119,128,576,225.304,143.583,0,49.515,4.010,20.097,114.423,707.339,0.176
6120,128,577,225.211,139.426,0,49.466,3.995,20.098,114.632,707.656,0.139
6121,128,578,227.266,136.459,0,49.267,4.012,20.274,116.412,724.875,0.123
6122,128,579,227.126,134.033,0,49.589,4.023,20.316,117.060,735.459,0.102
6123,128,580,227.781,130.833,0,49.817,4.016,20.364,117.440,734.865,0.121
6124,128,581,227.759,126.693,0,49.894,3.991,20.112,115.142,714.553,0.100
6125,128,582,228.460,123.450,0,49.288,3.984,19.833,112.193,689.210,0.132
6126,128,583,230.543,120.575,0,49.271,4.034,20.271,115.510,714.105,0.101
6127,128,584,230.609,118.142,0,49.512,3.981,19.966,114.231,711.449,0.167
6128,128,585,230.916,114.023,0,49.882,4.009,20.412,118.632,750.042,0.100
6129,128,586,232.092,111.835,0,49.665,4.022,20.482,118.557,743.708,0.103
6130,128,587,232.165,107.657,0,49.718,4.008,20.195,115.362,713.700,0.157
6131,128,588,233.469,105.436,0,49.472,3.996,20.005,113.799,702.612,0.161
6132,128,589,234.907,101.547,0,49.081,4.042,20.691,120.505,760.964,0.101
6133,128,590,233.982,98.155,0,49.447,4.051,20.181,113.989,700.605,0.157
6134,128,591,234.126,94.966,0,49.732,4.008,20.376,118.125,744.556,0.137
6135,128,592,234.275,91.715,0,49.740,4.013,20.030,113.479,698.421,0.197
6136,128,593,235.260,89.383,0,49.648,3.993,19.882,112.386,689.615,0.101
6137,128,594,236.225,85.600,0,47.547,3.906,19.210,107.358,650.876,0.100
6138,128,595,233.563,76.927,0,71.723,5.632,37.036,269.767,2106.809,0.100
6139,129,545,201.530,332.160,0,49.382,3.980,19.909,112.853,692.355,0.149
6140,129,546,204.514,333.382,0,49.120,3.970,19.659,110.579,675.658,0.101
6141,129,547,206.439,335.041,0,49.263,4.024,20.110,114.078,703.388,0.140
6142,129,548,210.495,335.944,0,49.124,4.037,20.010,112.207,683.511,0.100
6143,129,549,213.475,337.333,0,49.092,3.975,19.672,110.553,674.856,0.100
6144,129,550,216.420,338.748,0,49.101,3.965,19.783,112.213,690.518,0.138
6145,129,551,219.304,340.262,0,48.970,3.979,19.746,111.326,682.160,0.168
6146,129,552,222.180,341.774,0,48.927,3.961,19.820,112.904,698.162,0.129
6147,129,553,224.476,344.491,0,48.572,3.992,19.870,112.079,685.392,0.117
6148,129,554,226.876,344.975,0,49.565,3.990,20.197,116.767,734.970,0.124
6149,129,555,229.735,346.581,0,49.161,3.969,19.771,112.078,690.372,0.188
6150,129,556,233.590,348.164,0,48.688,3.992,19.722,110.458,671.840,0.152
6151,129,557,235.172,350.139,0,48.973,3.969,19.797,112.594,697.248,0.100
6152,129,558,238.131,353.040,0,47.981,3.991,20.029,114.691,715.894,0.100
6153,129,559,236.146,350.300,0,48.591,3.979,19.849,112.455,691.581,0.174
6154,129,560,233.997,349.168,0,48.632,3.947,19.679,112.342,700.716,0.103
6155,129,561,230.457,346.978,0,48.306,3.961,19.385,107.592,649.236,0.107
6156,129,562,228.110,344.770,0,48.468,3.939,19.509,109.514,665.382,0.100
6157,129,563,226.808,341.421,0,48.271,4.005,19.834,111.160,675.909,0.100
6158,129,564,224.614,340.140,0,48.208,3.913,19.354,108.920,664.875,0.100
6159,129,565,221.218,337.837,0,48.277,3.949,19.211,105.841,633.488,0.100
6160,129,566,218.777,335.747,0,48.420,3.944,19.494,109.660,670.894,0.100
6161,129,567,217.081,332.639,0,48.117,4.029,20.080,113.662,700.848,0.100
6162,129,568,214.556,330.610,0,47.966,3.954,19.518,109.319,664.405,0.100
6163,129,569,211.208,329.610,0,48.451,3.923,19.433,109.298,665.978,0.100
6164,129,570,209.835,327.533,0,48.655,3.928,19.454,109.734,672.520,0.102
6165,129,571,207.035,324.404,0,48.289,4.039,19.999,111.919,680.163,0.100
6166,129,572,203.672,323.426,0,48.186,3.918,19.293,108.075,657.392,0.125
6167,129,573,202.154,320.222,0,48.117,3.971,19.801,112.296,692.161,0.091
6168,129,574,199.565,318.194,0,48.174,3.984,19.624,109.286,659.698,0.092
6169,129,575,196.204,317.247,0,48.421,3.919,19.495,110.545,680.784,0.142
6170,129,576,194.864,315.012,0,48.570,3.950,19.712,111.726,685.723,0.124
6171,129,577,197.284,315.915,0,48.134,3.968,19.601,110.204,675.378,0.101
6172,129,578,199.589,318.201,0,48.260,3.925,19.098,105.413,632.102,0.100
6173,129,579,200.993,321.475,0,48.034,4.018,19.887,111.475,679.446,0.100
6174,129,580,204.209,322.786,0,47.980,3.906,19.287,108.419,661.383,0.100
6175,129,581,206.568,325.015,0,48.261,3.906,19.306,108.908,668.246,0.100
6176,129,582,208.823,327.334,0,48.357,3.923,19.401,108.865,661.548,0.100
6177,129,583,210.338,330.546,0,48.195,3.974,19.586,109.245,660.659,0.177
6178,129,584,212.610,331.544,0,48.417,3.940,19.521,110.139,675.385,0.125
6179,129,585,215.429,334.587,0,48.234,3.966,19.540,109.019,659.532,0.103
6180,129,586,218.786,335.577,0,48.293,3.912,19.135,106.553,645.439,0.100
6181,129,587,221.270,337.693,0,48.631,3.923,19.444,109.625,670.435,0.109
6182,129,588,222.684,339.768,0,48.584,3.939,19.580,110.967,683.749,0.100
6183,129,589,226.274,341.873,0,48.364,3.932,19.506,110.052,673.379,0.104
6184,129,590,227.789,345.018,0,48.115,4.007,20.075,114.322,708.162,0.100
6185,129,591,231.084,346.291,0,48.045,3.918,19.326,108.671,664.937,0.101
6186,129,592,232.334,348.476,0,48.394,3.934,19.462,109.493,668.603,0.141
6187,129,593,235.869,350.605,0,48.314,3.923,19.236,107.439,653.451,0.100
6188,129,594,237.593,353.651,0,48.398,3.966,19.604,109.845,667.613,0.130
6189,129,595,240.900,354.660,0,48.347,3.911,19.431,110.110,677.994,0.107
6190,129,596,243.466,356.642,0,48.833,3.926,19.493,110.031,673.257,0.111
6191,129,597,246.003,358.671,0,48.795,3.936,19.712,112.677,700.341,0.209
6192,129,598,248.513,360.884,0,48.532,3.922,19.452,109.817,672.759,0.218
6193,129,599,250.070,363.997,0,48.082,4.003,20.147,115.843,727.007,0.111
6194,129,600,252.325,365.006,0,48.591,3.986,19.846,112.444,693.225,0.121
6195,129,601,256.048,366.869,0,48.787,3.949,19.711,111.886,688.803,0.115
6196,129,602,258.617,368.905,0,48.347,3.996,19.611,108.937,657.670,0.130
6197,129,603,261.206,370.809,0,49.221,3.958,19.752,112.035,689.085,0.156
6198,129,604,263.754,372.852,0,48.415,3.925,19.551,111.053,685.394,0.105
6199,129,605,265.140,374.994,0,48.822,3.964,19.843,112.789,694.224,0.100
6200,129,606,268.748,377.075,0,48.493,3.971,19.399,107.328,645.287,0.202
6201,129,607,271.271,379.140,0,49.043,3.954,19.749,112.219,692.555,0.104
6202,129,608,273.807,381.149,0,48.588,3.971,19.431,107.723,649.001,0.131
6203,129,609,275.429,384.353,0,48.133,3.964,19.609,110.046,670.051,0.106
6204,129,610,278.875,385.235,0,48.635,3.969,19.444,108.022,652.304,0.110
6205,129,611,280.269,387.292,0,48.463,3.937,19.489,109.898,673.816,0.115
6206,129,612,283.094,390.436,0,48.056,4.006,19.868,111.712,682.802,0.100
6207,129,613,285.259,391.518,0,48.499,3.936,19.507,109.950,672.589,0.108
6208,129,614,287.766,393.608,0,48.565,3.937,19.496,110.027,675.474,0.106
6209,129,615,291.356,395.745,0,48.205,3.917,19.328,108.465,660.520,0.107
6210,129,616,292.770,397.690,0,48.902,3.955,19.690,111.706,689.125,0.172
6211,129,617,295.333,399.639,0,48.595,3.951,19.678,111.508,685.828,0.163
6212,129,618,297.957,401.586,0,48.977,3.950,19.579,110.776,683.367,0.159
6213,129,619,301.712,403.396,0,48.608,3.935,19.582,110.770,679.180,0.132
6214,129,620,304.210,405.582,0,48.489,3.920,19.427,109.546,670.216,0.141
6215,129,621,306.693,407.677,0,48.239,3.900,19.276,108.426,661.631,0.282
6216,129,622,309.170,409.731,0,48.756,3.936,19.554,110.494,677.321,0.115
6217,129,623,311.707,411.775,0,48.315,3.907,19.217,107.786,657.813,0.124
6218,129,624,314.139,414.023,0,48.640,3.962,19.727,111.629,685.169,0.100
6219,129,625,316.435,416.399,0,48.184,3.896,19.174,107.240,650.190,0.100
6220,129,626,318.791,418.478,0,48.342,3.913,19.367,108.965,664.585,0.306
6221,129,627,320.143,420.659,0,48.667,3.939,19.581,110.692,678.772,0.181
6222,129,628,322.435,422.975,0,48.174,3.943,19.417,108.889,665.202,0.100
6223,129,629,325.213,424.707,0,40.659,3.582,16.138,82.623,459.234,0.091
6224,129,630,325.382,425.939,0,30.685,2.867,10.131,40.571,177.504,0.091
6225,129,631,327.107,426.556,0,17.320,1.904,4.435,11.602,33.237,0.083
6226,130,548,188.636,65.779,0,49.545,4.028,20.442,117.958,738.489,0.104
6227,130,549,186.206,65.899,0,49.620,4.011,20.016,113.696,703.468,0.243
6228,130,550,182.068,65.968,0,49.531,4.044,20.346,116.600,729.198,0.100
6229,130,551,178.868,65.467,0,49.972,3.996,20.173,115.816,721.574,0.100
6230,130,552,175.626,64.905,0,49.568,4.026,20.371,117.031,728.749,0.124
6231,130,553,172.639,62.969,0,49.226,4.041,20.656,120.161,758.237,0.100
6232,130,554,169.492,62.283,0,49.160,4.050,20.293,115.015,706.743,0.100
6233,130,555,167.040,62.417,0,49.597,4.011,20.290,117.187,737.473,0.168
6234,130,556,162.886,62.389,0,49.989,3.991,20.134,115.526,719.565,0.101
6235,130,557,159.905,60.475,0,49.497,4.055,20.708,120.444,762.447,0.101
6236,130,558,156.477,61.186,0,49.471,3.993,20.062,114.583,709.833,0.151
6237,130,559,154.233,60.006,0,49.691,4.035,20.168,114.546,708.288,0.171
6238,130,560,150.263,58.830,0,49.419,4.022,20.421,117.912,738.755,0.101
6239,130,561,147.819,59.114,0,49.708,4.010,20.327,117.244,733.977,0.114
6240,130,562,143.670,59.382,0,49.800,3.981,20.028,114.439,708.553,0.154
6241,130,563,140.586,57.672,0,49.620,4.032,20.394,117.032,727.955,0.191
6242,130,564,137.329,57.348,0,49.249,4.062,20.491,116.949,723.286,0.104
6243,130,565,134.119,56.927,0,49.330,4.046,20.692,120.429,760.821,0.101
6244,130,566,137.195,58.324,0,49.597,4.038,20.443,117.608,734.464,0.107
6245,130,567,140.467,58.629,0,49.403,4.071,20.536,117.129,723.569,0.100
6246,130,568,142.900,58.158,0,49.634,4.021,20.211,115.873,724.419,0.187
6247,130,569,146.147,58.315,0,49.714,4.012,20.172,115.510,719.721,0.128
6248,130,570,150.247,57.683,0,49.636,3.999,20.100,114.913,713.375,0.176
6249,130,571,153.435,59.332,0,49.665,4.036,20.428,117.273,729.614,0.125
6250,130,572,156.788,58.377,0,49.708,3.985,20.103,115.277,716.717,0.166
6251,130,573,159.865,60.181,0,49.394,4.030,20.514,118.842,747.616,0.092
6252,130,574,163.234,59.321,0,49.685,4.006,20.012,113.581,700.498,0.099
6253,130,575,166.221,61.355,0,49.411,4.041,20.474,117.912,737.528,0.104
6254,130,576,169.674,60.746,0,49.485,3.981,19.936,113.569,702.481,0.172
6255,130,577,172.849,61.469,0,49.619,3.975,20.025,114.772,713.511,0.194
6256,130,578,176.005,62.181,0,49.778,4.017,20.390,117.653,736.461,0.100
6257,130,579,179.149,62.950,0,49.881,4.019,20.355,117.161,731.407,0.102
6258,130,580,182.323,63.624,0,49.670,3.977,19.980,114.031,705.199,0.104
6259,130,581,185.532,64.360,0,49.558,3.983,20.009,114.053,704.077,0.102
6260,130,582,188.423,66.382,0,49.448,4.026,20.324,116.519,724.637,0.100
6261,130,583,190.856,66.241,0,49.509,4.001,20.016,114.147,709.313,0.106
6262,130,584,195.002,66.156,0,49.614,4.024,20.207,115.565,720.517,0.136
6263,130,585,198.057,67.997,0,49.238,4.052,20.808,121.984,778.155,0.100
6264,130,586,200.499,67.863,0,49.748,4.002,20.215,115.993,721.190,0.103
6265,130,587,204.409,69.274,0,49.373,4.023,20.378,117.328,732.827,0.102
6266,130,588,207.790,68.364,0,49.680,3.993,19.904,112.901,696.670,0.107
6267,130,589,210.894,70.091,0,49.394,4.044,20.676,120.316,760.180,0.104
6268,130,590,213.323,69.572,0,49.662,4.003,20.122,114.950,712.474,0.109
6269,130,591,217.476,69.088,0,49.851,4.049,20.207,114.097,699.085,0.138
6270,130,592,220.748,69.443,0,49.704,3.979,20.040,114.702,711.578,0.202
6271,130,593,223.982,69.801,0,49.686,3.995,20.281,117.446,739.410,0.100
6272,130,594,227.025,70.141,0,48.038,3.979,20.100,115.825,725.875,0.100
6273,130,595,232.378,74.817,0,68.862,5.279,34.023,245.920,1911.817,0.100
6274,130,596,234.105,74.570,0,74.733,5.037,30.647,210.070,1560.120,0.111
6275,130,597,237.160,73.389,0,75.558,4.598,25.300,156.622,1056.302,0.111
6276,130,598,238.281,71.594,0,78.665,4.192,21.848,130.210,852.367,0.111
6277,130,599,239.906,69.909,0,75.177,4.606,26.320,172.279,1237.074,0.111
6278,130,600,240.620,68.176,0,72.787,5.278,33.069,233.315,1784.567,0.111
6279,130,601,238.391,63.009,0,49.973,4.449,25.557,170.776,1262.951,0.111
6280,130,602,239.337,59.363,0,48.059,4.011,20.184,115.153,711.271,0.111
6281,130,603,238.758,57.056,0,49.038,3.981,20.066,115.404,721.901,0.152
6282,130,604,239.303,52.976,0,49.634,4.053,20.690,120.456,763.468,0.128
6283,130,605,237.738,49.836,0,49.392,3.993,20.082,115.016,715.981,0.197
6284,130,606,238.427,47.367,0,49.784,3.997,20.041,114.267,707.584,0.147
6285,130,607,237.691,43.287,0,49.537,3.980,19.944,113.791,705.430,0.145
6286,130,608,237.610,42.567,0,49.430,3.999,20.069,114.428,707.894,0.153
6287,130,609,237.360,42.001,0,48.992,3.948,19.821,113.624,708.665,0.105
6288,130,610,239.267,42.043,0,48.633,3.963,19.932,114.437,714.519,0.100
6289,130,611,239.608,42.839,0,48.832,3.962,19.724,111.901,690.935,0.117
6290,130,612,239.231,42.347,0,49.600,4.042,20.548,118.549,741.070,0.121
6291,130,613,239.022,43.491,0,48.959,3.970,19.901,113.439,701.318,0.224
6292,130,614,237.119,42.941,0,48.309,3.987,19.465,107.436,643.954,0.181
6293,130,615,237.803,41.243,0,48.654,3.920,19.477,110.184,676.491,0.106
6294,130,616,238.402,42.793,0,48.896,4.047,20.303,115.194,708.373,0.100
6295,130,617,239.967,42.254,0,48.865,3.951,19.710,112.410,699.612,0.132
6296,130,618,240.380,43.338,0,49.492,4.047,20.528,118.127,736.812,0.100
6297,130,619,240.451,42.920,0,48.380,3.934,19.588,110.989,682.261,0.296
6298,130,620,237.697,44.656,0,48.098,3.935,19.318,107.764,653.239,0.100
6299,130,621,234.778,47.597,0,48.253,3.935,19.205,106.340,639.584,0.213
6300,130,622,232.403,48.412,0,48.309,3.905,19.205,107.508,653.439,0.103
6301,130,623,230.521,49.177,0,48.941,3.953,19.755,112.253,691.518,0.102
6302,130,624,230.269,49.400,0,49.325,3.954,19.795,112.748,696.563,0.201
6303,130,625,229.361,49.430,0,49.727,3.986,19.921,113.171,698.055,0.124
6304,130,626,228.130,48.499,0,48.296,3.911,19.325,108.478,659.767,0.313
6305,130,627,228.825,48.068,0,49.787,4.067,20.509,117.452,731.795,0.100
6306,130,628,228.726,48.701,0,49.494,3.979,19.660,110.206,670.574,0.118
6307,130,629,227.755,48.644,0,49.586,4.002,20.168,115.396,715.475,0.142
6308,130,630,228.735,46.907,0,49.384,4.026,20.361,116.753,725.215,0.097
6309,130,631,227.926,48.096,0,47.872,3.984,19.918,113.550,705.591,0.083
6310,130,632,228.334,48.534,0,49.472,3.991,19.954,113.451,700.583,0.162
6311,130,633,227.488,48.336,0,48.259,3.901,19.163,107.181,651.095,0.105
6312,130,634,228.021,46.900,0,49.809,4.009,20.439,119.069,755.235,0.101
6313,130,635,231.201,47.580,0,49.266,3.996,20.041,114.327,708.427,0.169
6314,130,636,234.378,48.348,0,49.294,3.995,19.907,112.696,692.998,0.263
6315,130,637,237.549,49.308,0,49.246,3.987,19.775,111.372,681.415,0.168
6316,130,638,240.670,50.457,0,49.370,3.975,19.940,113.523,699.681,0.104
6317,130,639,242.711,51.881,0,49.463,3.975,19.988,114.478,711.814,0.158
6318,130,640,246.755,52.525,0,49.184,3.961,19.635,110.771,679.519,0.100
6319,130,641,249.820,53.434,0,49.109,3.978,19.770,111.794,687.568,0.104
6320,130,643,249.084,55.964,0,44.382,4.093,21.159,126.516,837.797,0.100
6321,130,645,248.429,56.064,0,47.074,4.420,25.591,174.611,1326.881,0.100
6322,130,646,248.309,54.978,0,43.620,3.830,18.648,103.379,621.236,0.100
6323,130,647,249.509,55.276,0,46.248,3.985,19.938,113.529,703.335,0.100
6324,130,648,248.571,54.364,0,46.429,3.834,18.612,102.855,616.994,0.100
6325,130,649,249.266,53.910,0,48.241,3.933,19.627,111.751,691.568,0.100
